id,assignee_id,created_at,subject,description,status,submitter_id,requester_id,updated_at,due_at,about,business name,dept,emp id,product information,start date,subscription,tags
7640,3.62311E+11,2018-11-30T16:37:41Z,Late Order,"Hi,

The food I've ordered c are very late and it was cold.  I'd like to get a refund!

Dinky",open,3.68372E+11,3.68372E+11,2018-12-02T22:22:32Z,,general_support_request,H.C. Bohack,marketing__b,73134809,,11/12/19,gold,['food_delivery']
7641,3.62311E+11,2018-11-30T17:41:10Z,[Flagged] 'How to become a merchant ',"Knowledge Capture

Flagged from ticket #7634. | Edit article

# How to become a merchant

Shirin, last edited July 2, 2018

application process

what to know

what to provide

End user said that we need to add more updated screenshots from this year.",open,22407851608,22407851608,2018-12-02T22:22:31Z,,becoming_a_merchant__invoice,La Petite Boulangerie,marketing__a,22510272,product_1,7/10/19,gold,"['food_delivery', 'knowledge_capture_flagged_article']"
7642,3.62311E+11,2018-11-30T22:00:09Z,Give Mary a promotion!,"Hello. Mary delivered my sandwich with a huge smile on her face. She also anticipated I'd want ketchup, mustard and mayonaise, and she brought all three along. She deserves a raise for the consistently excellent service!",waiting,7858119547,7858119547,2018-12-11T00:46:42Z,,becoming_a_merchant__invoice,A. L. Price,finance,40445964,product_2,3/26/18,,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'food_delivery', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7643,3.62311E+11,2018-11-30T22:00:10Z,Help me reset my password,I can't log into your site. How do I reset my password?,assigned,7858174327,7858174327,2018-12-04T03:33:18Z,,training,Magik Lamp,marketing__a,12880093,product_2,4/18/18,bronze,"['amer_region', 'apac', 'aus_nsw', 'food_delivery', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7644,3.62311E+11,2018-11-30T22:00:11Z,Change CC info,"Hi, I would like to change my credit card info on my account. How can I do this?",waiting,7858174327,7858174327,2018-12-11T00:46:59Z,,complaint,Ardan's,marketing__a,21132126,product_3,4/28/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'food_delivery', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7645,3.62311E+11,2018-11-30T22:00:11Z,Frozen map,I can't track my courier. My map is frozen. Any ideas on how to fix this?,open,7858067547,7858067547,2018-12-02T22:22:30Z,,complaint,Al's Auto Parts,marketing__a,81125297,,9/17/19,platinum,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'food_delivery', 'no_csat', 'paid', 'product_a', 'subscription_silver']"
7646,3.62311E+11,2018-11-30T22:00:12Z,More restaurant variety needed!,"You guys really need to step up your game when it comes to restaurant availability. I want to try some international cuisine, not 14 different varieties of burgers & fries.",open,7929180588,7929180588,2018-12-02T22:22:30Z,,general_support_request,Buena Vista Garden Maintenance,customer_support,74243843,product_1,9/18/18,bronze,"['amer_region', 'apac', 'aus_nsw', 'emea', 'food_delivery', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7647,3.62311E+11,2018-11-30T22:00:12Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,waiting,7858119547,7858119547,2018-12-11T00:46:26Z,,food_delivery,The Happy Bear,finance,63543476,product_3,12/17/18,gold,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'food_delivery', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7648,3.62311E+11,2018-11-30T22:00:13Z,Healthier food options needed!,"I really wish that you'd have healthier food options, like sushi or salads or juice blends. Everything you have seems to be fried food :(",assigned,7858174327,7858174327,2018-12-04T03:33:18Z,,food_delivery,Levitz Furniture,marketing__b,95747234,product_2,1/29/19,platinum,"['amer_region', 'apac', 'aus_nsw', 'food_delivery', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7649,3.62311E+11,2018-11-30T22:00:14Z,Move to DC!,"Hi, you guys have been a lifesaver in so many ways during my time in SF, but I'm moving to DC next week! Move with me? ",done,7858174327,7858174327,2018-12-15T01:04:15Z,,,Atlas Architectural Designs,sales,1571642,product_2,7/31/19,silver,"['amer_region', 'apac', 'aus_nsw', 'food_delivery', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7650,,2018-11-30T22:00:14Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,open,7858067547,7858067547,2018-12-03T05:10:28Z,,training,Ardan's,marketing__b,30796604,product_2,10/14/18,gold,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'escalated', 'food_delivery', 'gold', 'no_csat', 'paid', 'product_a', 'subscription_silver']"
7651,3.62311E+11,2018-11-30T22:00:15Z,Premium,"Hi, I am interested in switching to premium. What are the benefits?",open,7929180588,7929180588,2018-12-03T15:32:30Z,,training,Buena Vista Garden Maintenance,marketing__a,86218180,product_3,6/2/18,bronze,"['amer_region', 'apac', 'aus_nsw', 'emea', 'food_delivery', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7652,3.6453E+11,2018-12-03T01:56:05Z,Gluten-free Options?,"Hi!

Does Cakes & Such offer gluten free options?


Thank you!
Jane",done,3.65054E+11,3.65054E+11,2018-12-07T03:01:27Z,,,A Plus Lawn Care,marketing__b,35360861,,6/9/18,gold,"['plan_gold', 'resigned', 'training']"
7653,23783206948,2018-12-03T03:49:27Z,Password Reset,can you look at resetting this password?,retracted,26395517047,27599923708,2018-12-07T05:04:18Z,,general_support_request,Child World,customer_support,24178176,product_1,1/9/19,silver,"['general_support_request', 'gold']"
7654,23783206948,2018-12-03T04:09:08Z,Website Offline,ETA 4:30pm AEST,retracted,26395517047,26395517047,2018-12-07T05:04:19Z,,becoming_a_merchant__invoice,Avant Garde Appraisal,,62924242,product_2,10/2/18,,['general_support_request']
7655,24410956807,2018-12-03T05:45:04Z,Chat with Visitor 39653357,"Chat started: 2018-12-03 05:45 AM UTC
Served by: Beatrix Abbott - CE

IP: 67.169.119.106
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
Country: United States
City: Oakland
URL: https://www.zopim.com/landing/simulate?accountId=42onhcRB2CrwDj4NvsJ5vHzMjLceirJv&subdomain=v2&lang=en

Chat ID: 1812.1051100.RB8wC0LHRm7G5

The chat transcript will be appended when the agent or visitor leaves the chat.",open,3.70021E+11,3.70021E+11,2018-12-03T06:15:07Z,,becoming_a_courier,Custom Sound,finance,13280891,product_1,1/19/19,silver,"['zopim_chat', 'zopim_chat_ended']"
7656,3.65083E+11,2018-12-03T12:05:47Z,Refund,"Hi Team, 

Did receive my food, I want a refund and voucher, 

Regards

Susie",done,3.65473E+11,3.65473E+11,2018-12-07T14:03:53Z,,billing,Paul Harris,sales,22869169,,5/17/19,platinum,['food_delivery']
7657,,2018-12-03T16:00:18Z,Help me reset my password,I can't log into your site. How do I reset my password?,new,7858067547,7858067547,2018-12-03T16:00:18Z,,billing,Bennett Brothers,marketing__a,64468385,product_2,12/1/19,silver,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'plan_gold', 'product_a', 'subscription_silver']"
7658,7858083167,2018-12-03T16:00:19Z,Password Help,I can't log into your site. Can you please send me a new password?,open,7858067547,7858067547,2018-12-03T16:00:19Z,,food_delivery,Maxiserve ,sales,96090772,product_3,5/15/18,platinum,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'plan_gold', 'product_a', 'subscription_silver']"
7659,,2018-12-03T16:00:19Z,Can't log in,I can't remember my password. How do I get a new one?,new,7858119547,7858119547,2018-12-11T17:03:32Z,,billing,Keeney's,sales,67898964,product_3,3/5/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7660,,2018-12-03T16:00:20Z,Refund Request,Hello. My soup was cold when it arrived. Can I get a refund?,new,7858067547,7858067547,2018-12-03T16:00:20Z,,complaint,Suadela Investment,,7174518,product_1,7/27/19,gold,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'plan_gold', 'product_a', 'subscription_silver']"
7661,7929155048,2018-12-03T16:00:21Z,Give Mary a promotion!,"Hello. Mary delivered my sandwich with a huge smile on her face. She also anticipated I'd want ketchup, mustard and mayonaise, and she brought all three along. She deserves a raise for the consistently excellent service!",waiting,7858119547,7858119547,2018-12-11T17:03:33Z,,becoming_a_merchant__invoice,Food Mart,finance,47720701,product_2,9/16/18,gold,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7662,,2018-12-03T16:00:21Z,Help me reset my password,I can't log into your site. How do I reset my password?,waiting,7858067547,7858067547,2018-12-03T16:00:21Z,,complaint,Weatherill's,customer_support,41665955,product_3,5/20/19,,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'plan_gold', 'product_a', 'subscription_silver']"
7663,,2018-12-03T16:00:22Z,Help me reset my password,I can't log into your site. How do I reset my password?,assigned,7858119547,7858119547,2018-12-11T17:03:33Z,,becoming_a_merchant__billing,Success Is Yours,sales,44033727,product_1,4/27/19,silver,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7664,,2018-12-03T16:00:23Z,Yearly subscription?,Is there a yearly subscription/membership available? I like to pay things all at once!,new,7858067547,7858067547,2018-12-03T16:00:23Z,,becoming_a_merchant__billing,Whitlocks Auto Supply,finance,13704994,product_3,8/13/19,platinum,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'plan_gold', 'product_a', 'subscription_silver']"
7665,,2018-12-03T16:00:24Z,Can't remember password,My password has slipped my mind. Can you tell me what it is?,waiting,7929180588,7929180588,2018-12-03T16:00:24Z,,training,Netaid,finance,15091521,,9/18/19,platinum,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7666,7858111247,2018-12-03T16:00:24Z,Double charged!!,Hey- I got double charged for the order I placed last Monday. Can I get a refund?,open,7858119547,7858119547,2018-12-11T17:03:33Z,,,Expo Superstore,,78587799,,7/18/18,platinum,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7667,7858096207,2018-12-03T16:00:25Z,Damaged order,"Hey there- I ordered a burrito, chips & guac, but my chips were all shaken up and broken. Can I get a refund on those? ",assigned,7858174327,7858174327,2018-12-04T03:33:17Z,,becoming_a_merchant__billing,Big D Supermarkets,marketing__a,56148722,product_2,10/20/18,silver,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7668,7858111247,2018-12-03T16:00:26Z,Come to Madison!!,You guys should really come to Madison. It's totally lame that you're only in Milwaukee.,waiting,7858119547,7858119547,2018-12-11T17:03:34Z,,,Price Club,marketing__b,19444299,product_1,10/1/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7669,,2018-12-03T16:00:26Z,Never charged,"Hello, The order I placed last Monday has not been charged to my credit card. Is it normal to have that big of a delay?",open,7858174327,7858174327,2018-12-04T03:42:49Z,,becoming_a_courier,JasmineSola,marketing__a,82528942,product_2,5/7/19,,"['amer_region', 'apac', 'aus_nsw', 'billing', 'escalated', 'gold', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7670,,2018-12-03T16:00:27Z,Healthier food options needed!,"I really wish that you'd have healthier food options, like sushi or salads or juice blends. Everything you have seems to be fried food :(",waiting,7858174327,7858174327,2018-12-04T03:33:17Z,,becoming_a_courier,Total Yard Management,sales,44993273,,1/8/18,silver,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7671,,2018-12-03T16:00:27Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,new,7858067547,7858067547,2018-12-03T16:00:27Z,,training,Laura Ashley Mother & Child,sales,55459424,,9/11/18,gold,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'plan_gold', 'product_a', 'subscription_silver']"
7672,,2018-12-03T16:00:28Z,Can I share my account?,"Hi, I would like to share my account with my husband. Can we have two logins for one account?",waiting,7929180588,7929180588,2018-12-03T16:00:28Z,,general_support_request,Nedick's,,54501612,product_3,7/9/19,silver,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7673,,2018-12-03T16:00:29Z,Yearly subscription?,Is there a yearly subscription/membership available? I like to pay things all at once!,assigned,7929180588,7929180588,2018-12-03T16:00:29Z,,becoming_a_merchant__invoice,Netcom Business Services,sales,61820139,,3/17/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7674,22407851608,2018-12-03T16:00:29Z,I want to work for EatWell! ,I love your app so much that I want to work with you guys! Do you have any openings?,retracted,7858067547,7858067547,2018-12-07T23:02:10Z,,becoming_a_merchant__invoice,Asian Solutions,,67754359,product_3,11/9/18,gold,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'plan_gold', 'product_a', 'subscription_silver']"
7675,22407851608,2018-12-03T16:00:30Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,retracted,7929180588,7929180588,2018-12-07T23:02:10Z,,food_delivery,Family Toy,customer_support,7356708,product_2,3/21/18,gold,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7676,22407851608,2018-12-03T16:00:31Z,Password,Please help me reset my password.,done,7858174327,7858174327,2018-12-07T23:02:10Z,,billing,Record World,finance,34908926,,1/29/19,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7677,3.62311E+11,2018-12-03T17:20:56Z,Missing item from delivery,"Hello, 

My lunch delivery today from Noosh was missing the salad I ordered. I trust you'll refund me the difference. 

Insoo",done,3.65313E+11,3.65313E+11,2018-12-11T21:03:34Z,,becoming_a_merchant__invoice,Wellby,sales,33254485,product_1,6/19/19,silver,"['amer', 'food_delivery', 'latam', 'merchant', 'plan_gold', 'vip', 'vip_org', 'vip_user']"
7678,24410956807,2018-12-03T17:41:28Z,Chat with Visitor 39653357,"Chat started: 2018-12-03 05:41 PM UTC
Served by: Beatrix Abbott - CE

IP: 67.169.119.106
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
Country: United States
City: Oakland
URL: https://www.zopim.com/landing/simulate?accountId=42onhcRB2CrwDj4NvsJ5vHzMjLceirJv&subdomain=v2&lang=en

Chat ID: 1812.1051100.RBBqXbCNjdcw4

The chat transcript will be appended when the agent or visitor leaves the chat.",open,3.70051E+11,3.70051E+11,2018-12-03T18:23:44Z,,training,Raleigh's,sales,18506663,,2/18/18,silver,"['chat_unresolved', 'zopim_chat', 'zopim_chat_ended']"
7679,22407851608,2018-12-03T21:49:24Z,Project Not Working in Room 109,"Went to the room. The projector was broken. I did x, y, z to fix it.

If Nick contacts us again about this, replace it.",retracted,22407851608,22983923328,2018-12-15T22:03:42Z,,becoming_a_courier,Mervyn's,,57482891,,11/15/18,silver,"['amer', 'billing', 'latam', 'merchant', 'plan_silver', 'vip', 'vip_org']"
7680,22407851608,2018-12-03T22:03:57Z,Internet is Down,"Internet is Down

Kicking off Problem Incident Workflow",retracted,22407851608,22407851608,2018-12-07T23:02:10Z,,training,Northern Reflections,marketing__b,67108915,product_3,8/7/19,platinum,['training']
7681,22407851608,2018-12-03T22:38:51Z,Phone Call from: Caller +1 (415) 449-7593,"Call from: +1 (415) 449-7593
Time of call: December 03, 2018 02:38:20 PM
Answered by: Clark Green - CE",done,22407851608,3.62149E+11,2018-12-07T23:02:11Z,,complaint,LoRay,finance,5092361,product_2,2/19/19,platinum,"['amer', 'food_delivery', 'latam', 'merchant', 'vip', 'vip_org']"
7682,,2018-12-03T23:05:30Z,[Flagged] 'Delivery Process',"Knowledge Capture

Flagged from ticket #7604. | Edit article

# Delivery Process

Jennifer, last edited October 10, 2018

Once a customer requests an item, we'll look for the courier who's closest to the pickup spot and pair them up with the order.

Customer said we should add more screenshots",new,22407851608,22407851608,2018-12-03T23:05:30Z,,billing,White Hen Pantry,customer_support,78077003,,7/5/18,platinum,['knowledge_capture_flagged_article']
7683,,2018-12-04T02:13:07Z,Missed Chat with Visitor 95601420,"Chat started: 2018-12-04 01:43 AM UTC
Served by: -

IP: 67.169.119.106
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36
Country: United States
City: Oakland
URL: https://eatwell.zendesk.com/hc/en-us

Chat ID: 1812.1051100.RBDnqqAwVGGUc",new,3.70073E+11,3.70073E+11,2018-12-04T02:13:09Z,,,Circus World,finance,56446276,,10/13/19,bronze,"['eat_well', 'zopim_chat', 'zopim_chat_ended', 'zopim_chat_missed']"
7684,3.65799E+11,2018-12-04T12:03:57Z,Chat with Chloe Customer,"Chat started: 2018-12-04 12:03 PM UTC
Served by: Laura Adams - CE

IP: 194.72.81.36
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36
Country: United Kingdom
City: 
URL: https://www.zopim.com/landing/simulate?accountId=42onhcRB2CrwDj4NvsJ5vHzMjLceirJv&subdomain=v2&lang=en

Chat ID: 1812.1051100.RBGJxj5hvmNA2

The chat transcript will be appended when the agent or visitor leaves the chat.",open,3.70097E+11,3.70097E+11,2018-12-04T12:07:47Z,,,Sun Foods,,23041015,,10/6/18,silver,"['zopim_chat', 'zopim_chat_ended']"
7685,3.68134E+11,2018-12-04T17:00:40Z,Chat with Kaitlyn Skalet,"Chat started: 2018-12-04 05:00 PM UTC
Served by: Kaitlyn Skalet

IP: 12.133.87.9
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36
Country: United States
City: Madison
URL: https://eatwell.zendesk.com/hc/en-us

Chat ID: 1812.1051100.RBHWkXGVai7pQ

The chat transcript will be appended when the agent or visitor leaves the chat.",assigned,3.68134E+11,3.68134E+11,2018-12-04T17:39:34Z,,becoming_a_merchant__billing,Platinum Interior Design,customer_support,58148972,product_1,8/16/18,bronze,"['eat_well', 'zopim_chat', 'zopim_chat_ended']"
7686,22407851608,2018-12-04T21:51:17Z,Chat with Nick Lopez,"Chat started: 2018-12-04 09:50 PM UTC
Served by: Clark Green 

IP: 192.161.159.18
User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.1 Safari/605.1.15
Country: United States
City: San Francisco
URL: https://eatwell.zendesk.com/hc/en-us

Chat ID: 1812.1051100.RBIhpl9DAa57n

The chat transcript will be appended when the agent or visitor leaves the chat.",done,22983923328,22983923328,2018-12-08T22:01:38Z,,food_delivery,Bountiful Harvest Health Food Store,finance,50902773,product_3,8/3/19,silver,"['amer', 'eat_well', 'latam', 'merchant', 'plan_silver', 'shortcut_nmt', 'training', 'vip', 'vip_org', 'zopim_chat', 'zopim_chat_ended']"
7687,7929155048,2018-12-04T22:00:09Z,My order was delayed,Hi. The Courier delivered my order 5 minutes late. Can I get a refund?,waiting,7858119547,7858119547,2018-12-13T00:01:17Z,,becoming_a_merchant__billing,Big Apple,marketing__b,18603179,product_3,11/15/18,bronze,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7688,,2018-12-04T22:00:09Z,Catering?,Hello. I love your app! Any chance you'd cater an event and bring all the food?,assigned,7858174327,7858174327,2018-12-05T02:55:25Z,,training,"10,000 Auto Parts",,62078528,product_2,11/30/19,gold,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7689,,2018-12-04T22:00:10Z,Late order,"My delivery arrived 30 minutes late, which made me late to an event. I was really disappointed!",new,7929180588,7929180588,2018-12-04T22:00:10Z,,,Infinity Investment Plan,marketing__b,43325765,product_1,3/29/18,,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7690,7858083167,2018-12-04T22:00:11Z,Changing driver rating,"Hello, I accidentally rated my last courier Steve 4 stars, but I meant to press 5. Any way to change that?",assigned,7858174327,7858174327,2018-12-04T22:00:11Z,,billing,Mission You,marketing__a,15626374,,2/7/18,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7691,,2018-12-04T22:00:11Z,Hummus tasted gross,"Hi, I placed an order for pita & hummus, along with a couple of other tapas. The hummus definitely didn't have tahini in it, so it tasted pretty terrible. Can I get a refund?",new,7858174327,7858174327,2018-12-04T22:00:11Z,,becoming_a_merchant__billing,Erb Lumber,customer_support,67396925,product_2,3/16/18,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7692,,2018-12-04T22:00:12Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,assigned,7858119547,7858119547,2018-12-13T00:01:18Z,,general_support_request,Merrymaking,marketing__a,11378735,product_1,1/7/19,,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7693,,2018-12-04T22:00:13Z,Login Issues,"Hi, I can't get into my account. How do I reset my password?",waiting,7858067547,7858067547,2018-12-04T22:00:13Z,,becoming_a_merchant__billing,Asian Solutions,,97820143,,6/21/18,silver,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'plan_gold', 'product_a', 'subscription_silver']"
7694,7929155048,2018-12-04T22:00:14Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,waiting,7858067547,7858067547,2018-12-04T22:00:14Z,,complaint,Team Electronics,finance,25429656,,2/11/18,silver,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'plan_gold', 'product_a', 'subscription_silver']"
7695,,2018-12-04T22:00:14Z,Still being charged for deliveries,"I am a Premium member, but I keep getting charged for each delivery. What gives?",assigned,7929180588,7929180588,2018-12-05T03:54:48Z,,general_support_request,Security Sporting Goods,marketing__b,85351118,product_3,1/20/19,platinum,"['amer_region', 'apac', 'aus_nsw', 'emea', 'escalated', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7696,,2018-12-04T22:00:15Z,Password Help,Please help me reset my password.,assigned,7929180588,7929180588,2018-12-04T22:00:15Z,,becoming_a_merchant__invoice,Master Builder Design Services,customer_support,15302003,product_3,10/16/19,silver,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7698,,2018-12-05T18:00:09Z,"Refund, please!",Hi. I'd like to request a refund of my most recent order. The ice cream had melted by the time it arrived.,new,7858174327,7858174327,2018-12-05T18:00:09Z,,training,Richman Brothers,sales,65766997,,9/6/18,bronze,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7699,,2018-12-05T18:00:10Z,Help me reset my password,I can't log into your site. How do I reset my password?,new,7858174327,7858174327,2018-12-05T18:00:10Z,,becoming_a_merchant__invoice,National Lumber,finance,74626603,product_3,11/24/19,,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7700,,2018-12-05T18:00:10Z,Adding info to profile,Is there a way to store extra info on my profile? Specifically for my condo's gate code? That way your drivers wouldn't have to call each time they deliver.,waiting,7929180588,7929180588,2018-12-05T18:00:10Z,,general_support_request,Grand Union,finance,76583804,,10/9/18,platinum,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
7701,8129791828,2018-12-05T18:00:11Z,Leaving items on my doorstep,"Hi, is it possible for the messenger to leave my delivery on my door? I hate waiting around for it to arrive.",assigned,7858067547,7858067547,2018-12-05T18:00:11Z,,training,Market Basket,,41686207,product_1,7/7/19,,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'plan_gold', 'product_a', 'subscription_silver']"
7702,,2018-12-05T18:00:12Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,new,7858119547,7858119547,2018-12-13T19:04:37Z,,becoming_a_merchant__billing,Morrison's Cafeteria,,37225814,,3/19/19,platinum,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7703,7858083167,2018-12-05T18:00:12Z,Refund,I'd like a refund of my recent order. The pizza was late and cold.,assigned,7858067547,7858067547,2018-12-05T18:00:12Z,,,Consumers and Consumers Express,marketing__b,94019448,product_3,6/17/18,bronze,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'plan_gold', 'product_a', 'subscription_silver']"
7704,,2018-12-05T18:00:13Z,SPRING promo code error,Hi! I cannot get the SPRING promo code to work on my order. Can you help ASAP?,new,7858067547,7858067547,2018-12-05T18:00:13Z,,becoming_a_courier,Magik Grey,customer_support,97059596,product_1,7/6/18,gold,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'plan_gold', 'product_a', 'subscription_silver']"
7705,7929155048,2018-12-05T18:00:13Z,Dan is awesome!,"Dan delivered my dinner in 20 minutes with the biggest smile! Thanks, Dan!",waiting,7858067547,7858067547,2018-12-05T18:00:13Z,,general_support_request,Bresler's Ice Cream,customer_support,807372,product_1,5/16/19,silver,"['amer_region', 'apac', 'aus_nsw', 'chef_dequipe', 'no_csat', 'paid', 'plan_gold', 'product_a', 'subscription_silver']"
7706,,2018-12-05T18:00:14Z,Bubble Tea?,Can you add a bubble tea vendor? It's my favorite.,new,7858119547,7858119547,2018-12-13T19:04:37Z,,billing,Polk Brothers,sales,80104543,product_1,12/13/18,,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7707,7929155048,2018-12-05T18:00:15Z,Speedy service!,Thank you for the speedy service today! You are a lifesaver!,assigned,7858119547,7858119547,2018-12-13T19:04:38Z,,general_support_request,Music Den,customer_support,97820143,product_2,10/2/19,,"['amer_region', 'apac', 'aus_nsw', 'co-op', 'free_coupon_sent', 'gold', 'no_csat', 'paid', 'san_francisco', 'vip']"
7710,,2018-12-06T18:00:09Z,Hot Couriers,Your app should double as a dating site. All of your couriers are attractive!,new,7858174327,7858174327,2018-12-06T18:00:09Z,,becoming_a_merchant__invoice,Raleigh's,marketing__b,36380064,,6/20/19,silver,"['amer_region', 'apac', 'aus_nsw', 'no_csat', 'paid', 'plan_gold', 'vip_user']"
7711,7858111247,2018-12-06T18:00:10Z,Password reset needed please,"Hi, how do I reset my password? ",waiting,7929180588,7929180588,2018-12-06T18:00:10Z,,complaint,John M. Smyth's Homemakers,marketing__b,70094722,,9/6/19,gold,"['amer_region', 'apac', 'aus_nsw', 'emea', 'no_csat', 'paid', 'plan_silver', 'resigned', 'vip_user']"
